id,source,title,agency,activity_type,posted_date,deadline,award_ceiling,currency,startup_eligible,consortium_eligible,keyword_score,semantic_score,combined_score,matched_topics,high_priority,url
GRANTS-GOV-358854,Grants.gov,Systematic Characterization of Genomic Variation to Assess Effects of Individual Variants on Genome Function and Phenotype (UM1 Clinical Trials Not Allowed),HHS-NIH11,Grant,2025-05-12,,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358854
GRANTS-GOV-358870,Grants.gov,Forecast to Renew the Notice of Funding Opportunity Announcement for the Multiple Chronic Disease Research Centers,HHS-NIH11,Grant,2025-05-12,,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358870
GRANTS-GOV-358868,Grants.gov,Notice of Intent to Publish a Funding Opportunity Announcement for Single Source for Continuation of the Environmental Determinants of Diabetes in The Young Study (TEDDY) Data Coordinating Center (U01 Clinical Trial Not Allowed),HHS-NIH11,Grant,2025-05-12,,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358868
GRANTS-GOV-358857,Grants.gov,Forecast to Publish a Notice of Funding Opportunity Announcement for the Research Centers in Minority Institutions (RCMI) Coordinating Center,HHS-NIH11,Grant,2025-05-12,,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358857
GRANTS-GOV-358855,Grants.gov,IGVF Data and Coordinating Center (U24 Clinical trials Not Allowed),HHS-NIH11,Grant,2025-05-12,,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358855
GRANTS-GOV-358917,Grants.gov,Notice of Intent to Publish a Funding Opportunity Announcement for Single Source for Continuation of the Integrated Islet Distribution Program (UC4),HHS-NIH11,Grant,2025-05-12,,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358917
GRANTS-GOV-358915,Grants.gov,Notice of Intent to Publish a Funding Opportunity Announcement for Intellectual and Developmental Disabilities Research Centers 2025 (P50 Clinical Trial Optional),HHS-NIH11,Grant,2025-05-12,,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358915
GRANTS-GOV-358864,Grants.gov,Community Based Participatory Research To Advance DAta and Practice Transformation (ADAPT) For Optimizing Oral Health For All (UG3/UH3 Clinical Trial Optional),HHS-NIH11,Grant,2025-05-12,,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358864
GRANTS-GOV-358858,Grants.gov,Limited Competition: Community-Partnered Nursing Research Centers for Schools and Colleges of Nursing with Limited NIH Funding (P20 Clinical Trial Optional),HHS-NIH11,Grant,2025-05-09,,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358858
GRANTS-GOV-358860,Grants.gov,Forecast for NINDS Child Neurologist Career Development Program (CNCDP) (K12 - Clinical Trial Not Allowed),HHS-NIH11,Grant,2025-05-09,,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358860
GRANTS-GOV-358853,Grants.gov,Limited Competition for the HEAL Initiative: HEALthy Brain and Child Development (HBCD) Study &ndash; Coordinating Administrative Core and Data Coordinating Center (U24 Clinical Trial Not Allowed),HHS-NIH11,Grant,2025-05-09,,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358853
GRANTS-GOV-358822,Grants.gov,Limited Competition for the HEAL Initiative: HEALthy Brain and Child Development (HBCD) Study (Collaborative U01- Clinical Trial Not Allowed),HHS-NIH11,Grant,2025-05-05,,,USD,False,True,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358822
GRANTS-GOV-358819,Grants.gov,"HEAL: Translating Addiction Epidemiology, Prevention, Treatment, and Recovery Research into Practice (R61/R33 - Clinical Trial Optional)",HHS-NIH11,Grant,2025-05-05,,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358819
GRANTS-GOV-358657,Grants.gov,Strategy to Deliver Evidence-Based Falls Prevention Programs to Older Adults with Behavioral Health and/or Chronic Conditions,HHS-ACL,Grant,2025-04-10,,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358657
GRANTS-GOV-358552,Grants.gov,Short Courses on Innovative Methodologies and Approaches in the Behavioral and Social Sciences (R25 Clinical Trials Not Allowed),HHS-NIH11,Grant,2025-03-12,2027-04-09,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358552
GRANTS-GOV-358373,Grants.gov,Intervention Research to Improve Native American Health (R34 Clinical Trial Optional),HHS-NIH11,Grant,2025-01-22,2027-01-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358373
GRANTS-GOV-358230,Grants.gov,National Cooperative Drug/Device Discovery/Development Groups (NCDDG) for the Treatment of Mental Disorders (U19 Clinical Trial Optional),HHS-NIH11,Grant,2025-01-15,2027-10-25,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358230
GRANTS-GOV-358157,Grants.gov,Interventions on Health and Healthcare Disparities on Non-Communicable and Chronic Diseases in Latin America: Improving Health Outcomes Across the Hemisphere (R01 - Clinical Trial Required),HHS-NIH11,Grant,2025-01-13,2027-05-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358157
GRANTS-GOV-358118,Grants.gov,NEI Clinical Research Study Planning Grant Program (R34 Clinical Trial Not Allowed),HHS-NIH11,Grant,2025-01-10,2028-01-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358118
GRANTS-GOV-358087,Grants.gov,Unveiling Health and Healthcare Disparities in Non-Communicable and Chronic Diseases in Latin America: Setting the Stage for Better Health Outcomes Across the Hemisphere (R01 - Clinical Trials Not Allowed),HHS-NIH11,Grant,2025-01-08,2027-01-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358087
GRANTS-GOV-358114,Grants.gov,NIDCD Research Dissertation Fellowship for Au.D. Audiologists (F32),HHS-NIH11,Grant,2025-01-08,2028-01-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358114
GRANTS-GOV-358090,Grants.gov,HEAL Initiative: Pain Research Enhancement Program (PREP) (R15 Clinical Trial Optional),HHS-NIH11,Grant,2025-01-08,2026-11-23,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358090
GRANTS-GOV-358080,Grants.gov,Advancing HIV/AIDS Research within the Mission of the NIDCD (R21 Clinical Trial Optional),HHS-NIH11,Grant,2025-01-08,2027-11-16,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358080
GRANTS-GOV-358082,Grants.gov,"Pilot Studies of Biological, Behavioral and Social Mechanisms Contributing to HIV Pathogenesis Within the Mission of NIDDK (R21 Clinical Trial Not Allowed)",HHS-NIH11,Grant,2025-01-08,2027-11-16,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358082
GRANTS-GOV-358093,Grants.gov,"Development and Testing of Novel Interventions to Improve HIV Prevention, Treatment, and Program Implementation for People Who Use Substances (R34 Clinical Trial Required)",HHS-NIH11,Grant,2025-01-08,2027-03-16,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358093
GRANTS-GOV-358075,Grants.gov,Joint NINDS/NIMH Exploratory Neuroscience Research Grant (R21 Clinical Trial Not Allowed),HHS-NIH11,Grant,2025-01-08,2026-05-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358075
GRANTS-GOV-358023,Grants.gov,NIDCD Cooperative Agreement for Clinical Trials in Communication Disorders (U01 - Clinical Trial Required),HHS-NIH11,Grant,2025-01-06,2027-10-18,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/358023
GRANTS-GOV-357974,Grants.gov,Substance Use/Substance Use Disorder Dissertation Research Award (R36 Clinical Trials Not Allowed),HHS-NIH11,Grant,2025-01-02,2026-09-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357974
GRANTS-GOV-357996,Grants.gov,Ruth L. Kirschstein National Research Service Award (NRSA) Short-Term Institutional Research Training Grant (Parent T35),HHS-NIH11,Grant,2025-01-02,2028-05-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357996
GRANTS-GOV-357979,Grants.gov,NEI Research Grant for Vision-Related Secondary Data Analysis (R21 Clinical Trial Not Allowed),HHS-NIH11,Grant,2025-01-02,2027-10-16,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357979
GRANTS-GOV-357941,Grants.gov,Cutting-Edge Basic Research Awards (CEBRA) (R21 Clinical Trial Optional),HHS-NIH11,Grant,2024-12-30,2027-08-11,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357941
GRANTS-GOV-357943,Grants.gov,Translational Bioinformatics and Experimental Approaches to Advance Drug Repositioning and Combination Therapy Development for Alzheimers Disease and Related Dementias (R01 Clinical Trial Not Allowed),HHS-NIH11,Grant,2024-12-30,2028-05-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357943
GRANTS-GOV-357947,Grants.gov,Innovative Pilot Mental Health Services Research Not Involving Clinical Trials (R34 Clinical Trial Not Allowed),HHS-NIH11,Grant,2024-12-30,2028-01-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357947
GRANTS-GOV-357937,Grants.gov,Early Immune System Development and Ontogeny (R01 Clinical Trial Optional),HHS-NIH11,Grant,2024-12-30,2028-11-05,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357937
GRANTS-GOV-357838,Grants.gov,Limited Competition: Ruth L. Kirschstein National Research Service Award (NRSA) Postdoctoral Research Training Grant for the Clinical and Translational Science Awards (CTSA) Program (T32 Clinical Trial Not Allowed),HHS-NIH11,Grant,2024-12-19,2027-09-28,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357838
GRANTS-GOV-357800,Grants.gov,NHLBI Clinical Trial Pilot Studies (R34 Clinical Trial Optional),HHS-NIH11,Grant,2024-12-18,2027-01-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357800
GRANTS-GOV-357817,Grants.gov,Translational Efforts to Advance Gene-based Therapies for Ultra-Rare Neurological and Neuromuscular Disorders (U01 - Clinical Trial Optional),HHS-NIH11,Grant,2024-12-18,2027-10-08,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357817
GRANTS-GOV-357812,Grants.gov,NIH Research Project Grant (Parent R01 Clinical Trial Not Allowed),HHS-NIH11,Grant,2024-12-18,2028-01-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357812
GRANTS-GOV-357807,Grants.gov,NIH Exploratory/Developmental Research Project Grant (Parent R21 Clinical Trial Not Allowed),HHS-NIH11,Grant,2024-12-18,2028-01-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357807
GRANTS-GOV-357814,Grants.gov,NIH Research Project Grant (Parent R01 Basic Experimental Studies with Humans Required),HHS-NIH11,Grant,2024-12-18,2026-05-24,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357814
GRANTS-GOV-357811,Grants.gov,NIH Exploratory/Developmental Research Project Grant (Parent R21 Basic Experimental Studies with Humans Required),HHS-NIH11,Grant,2024-12-18,2026-05-24,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357811
GRANTS-GOV-357730,Grants.gov,"Leveraging Network Infrastructure to Conduct Innovative Research for Women, Children, Pregnant and Lactating Women, and Persons with Disabilities (UG3/UH3 - Clinical Trial Optional)",HHS-NIH11,Grant,2024-12-16,2027-11-15,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357730
GRANTS-GOV-357748,Grants.gov,Toward Translation of Nanotechnology Cancer Interventions (TTNCI; R01 Clinical Trial Not Allowed),HHS-NIH11,Grant,2024-12-16,2027-11-15,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357748
GRANTS-GOV-357744,Grants.gov,Supporting Talented Early Career Researchers in Genomics (R01 Clinical Trial Optional),HHS-NIH11,Grant,2024-12-16,2027-02-26,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357744
GRANTS-GOV-357742,Grants.gov,NIDCD Research Grants for Translating Basic Research into Clinical Practice (R01 Clinical Trial Optional),HHS-NIH11,Grant,2024-12-16,2027-10-12,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357742
GRANTS-GOV-357710,Grants.gov,Institutional Training Programs to Advance Translational Research on Alzheimer's Disease (AD) and AD-Related Dementias (ADRD) (T32 Clinical Trial Not Allowed),HHS-NIH11,Grant,2024-12-13,2026-09-25,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357710
GRANTS-GOV-357713,Grants.gov,Risk and Protective Factors of Family Health and Family Level Interventions (R01 Clinical Trial Optional),HHS-NIH11,Grant,2024-12-13,2027-05-08,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357713
GRANTS-GOV-357655,Grants.gov,HEAL Initiative-Early-Stage Discovery of New Pain Targets Within the Understudied Druggable Proteome (R03 Clinical Trial Not Allowed),HHS-NIH11,Grant,2024-12-11,2026-07-16,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357655
GRANTS-GOV-357651,Grants.gov,Exploratory/Developmental Bioengineering Research Grants (EBRG) (R21 Clinical Trial Not Allowed),HHS-NIH11,Grant,2024-12-11,2028-01-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357651
GRANTS-GOV-357632,Grants.gov,Limited Competition: Mentored Research Career Development Program Award in Clinical and Translational Science Awards (CTSA) Program (K12 Clinical Trial Optional),HHS-NIH11,Grant,2024-12-10,2027-09-28,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357632
GRANTS-GOV-357622,Grants.gov,Limited Competition: NCATS Clinical and Translational Science Award (CTSA) Program Research Education Grants Programs (R25 - Clinical Trial Not Allowed),HHS-NIH11,Grant,2024-12-09,2027-05-28,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357622
GRANTS-GOV-357606,Grants.gov,NIAMS Clinical Trial Implementation Cooperative Agreement (UG3/UH3 Clinical Trial Required),HHS-NIH11,Grant,2024-12-09,2027-03-04,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357606
GRANTS-GOV-357604,Grants.gov,"Clinical Observational (CO) Studies in Musculoskeletal, Rheumatic, and Skin Diseases (R01 Clinical Trial Not Allowed)",HHS-NIH11,Grant,2024-12-09,2026-11-02,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357604
GRANTS-GOV-357602,Grants.gov,Exploratory Clinical Trial Grants in Arthritis and Musculoskeletal and Skin Diseases (R61 Clinical Trial Required),HHS-NIH11,Grant,2024-12-09,2026-11-02,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357602
GRANTS-GOV-357568,Grants.gov,Research Enhancement Award Program (REAP) for Health Professional Schools and Graduate Schools (R15 Clinical Trial Not Allowed),HHS-NIH11,Grant,2024-12-06,2028-01-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357568
GRANTS-GOV-357572,Grants.gov,Interventions to Reduce Sleep Health Disparities (R01 - Clinical Trials Optional),HHS-NIH11,Grant,2024-12-06,2027-09-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357572
GRANTS-GOV-357573,Grants.gov,"Pilot Health Services and Economic Research on the Treatment of Drug, Alcohol, and Tobacco Use Disorders (R34 Clinical Trial Optional)",HHS-NIH11,Grant,2024-12-06,2027-05-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357573
GRANTS-GOV-357565,Grants.gov,NIDCR Prospective Observational or Biomarker Validation Study Cooperative Agreement (U01 Clinical Trial Not Allowed),HHS-NIH11,Grant,2024-12-05,2026-05-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357565
GRANTS-GOV-357543,Grants.gov,NHLBI Early Phase Clinical Trials for Therapeutics and/or Diagnostics for HLBS Disorders (R61/R33 Clinical Trial Required),HHS-NIH11,Grant,2024-12-05,2027-01-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357543
GRANTS-GOV-357550,Grants.gov,Interventions to Address Disparities in Liver Diseases and Liver Cancer (R01 - Clinical Trials Optional),HHS-NIH11,Grant,2024-12-05,2028-01-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357550
GRANTS-GOV-357544,Grants.gov,Accelerating the Pace of Substance Use Research Using Existing Data (R01 Clinical Trial Not Allowed),HHS-NIH11,Grant,2024-12-05,2027-12-03,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357544
GRANTS-GOV-357529,Grants.gov,Alzheimer's Drug-Development Program (U01 Clinical Trial Optional),HHS-NIH11,Grant,2024-12-04,2027-11-05,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357529
GRANTS-GOV-357511,Grants.gov,NIAID Career Transition Award (K22 Independent Clinical Trial Not Allowed),HHS-NIH11,Grant,2024-12-03,2028-01-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357511
GRANTS-GOV-357524,Grants.gov,Accelerating Solutions to Improve Access and Quality of Empirically-Supported Practices for Youth Mental Health (R01 Clinical Trial Optional),HHS-NIH11,Grant,2024-12-03,2027-01-07,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357524
GRANTS-GOV-357485,Grants.gov,Innovative Screening Approaches and Therapies for Screenable Disorders in Newborns (R01 - Clinical Trial Optional),HHS-NIH11,Grant,2024-12-02,2027-11-16,,USD,False,False,0.0,,0.0,,False,https://www.grants.gov/search-results-detail/357485
